,id,name,symbol,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated_x,quote,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,tvl,last_updated_y
879,12148,Swash,SWASH,swash,14,2021-09-26T10:44:45.000Z,1000000000.0,440432450.371538,996974667.371538,880,440432450.371538,4811844.771914473,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.0109252730307572, 'volume_24h': 156219.44668985, 'volume_change_24h': -9.447, 'percent_change_1h': 0.01271714, 'percent_change_24h': 1.04233286, 'percent_change_7d': -10.70192723, 'percent_change_30d': -34.50855696, 'percent_change_60d': -55.97005886, 'percent_change_90d': -64.69060113, 'market_cap': 4811844.771914473, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 10925273.03, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.0109252730307572,156219.44668985,-9.447,0.01271714,1.04233286,-10.70192723,-34.50855696,-55.97005886,-64.69060113,4811844.771914473,0.0,10925273.03,,2022-11-16T19:23:00.000Z
880,7964,Venus LTC,vLTC,venus-ltc,1,2020-12-12T00:00:00.000Z,,4142378.0,4142378.0,881,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 1.1613266782652172, 'volume_24h': 26347.25979067, 'volume_change_24h': 119.4425, 'percent_change_1h': -0.66529303, 'percent_change_24h': -1.3977408, 'percent_change_7d': 7.13097249, 'percent_change_30d': 11.22581062, 'percent_change_60d': -1.03604374, 'percent_change_90d': -5.53903579, 'market_cap': 4810654.082858914, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 4810654.08, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",1.1613266782652172,26347.25979067,119.4425,-0.66529303,-1.3977408,7.13097249,11.22581062,-1.03604374,-5.53903579,4810654.082858914,0.0,4810654.08,,2022-11-16T19:24:00.000Z
881,2243,Dragonchain,DRGN,dragonchain,17,2017-12-03T00:00:00.000Z,433494437.0,370772651.3625188,433494437.0,882,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.01296501930400854, 'volume_24h': 93292.24291479, 'volume_change_24h': 96.9272, 'percent_change_1h': -1.42149424, 'percent_change_24h': -14.02696558, 'percent_change_7d': 13.34567825, 'percent_change_30d': -21.72412342, 'percent_change_60d': -29.04432875, 'percent_change_90d': -38.49318955, 'market_cap': 4807074.5823134845, 'market_cap_dominance': 0.0006, 'fully_diluted_market_cap': 5620263.74, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.01296501930400854,93292.24291479,96.9272,-1.42149424,-14.02696558,13.34567825,-21.72412342,-29.04432875,-38.49318955,4807074.5823134845,0.0006,5620263.74,,2022-11-16T19:24:00.000Z
882,5062,BEPRO Network,BEPRO,bepro-network,10,2019-12-20T00:00:00.000Z,10000000000.0,6764991105.589235,10000000000.0,883,9485000000.0,6723720.754226292,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.0007088793625963407, 'volume_24h': 191755.25867644, 'volume_change_24h': 6.02, 'percent_change_1h': -0.84530009, 'percent_change_24h': -1.02821156, 'percent_change_7d': -18.41346042, 'percent_change_30d': -28.79892982, 'percent_change_60d': -41.36722608, 'percent_change_90d': -49.08435434, 'market_cap': 4795562.582900011, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 7088793.63, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.0007088793625963407,191755.25867644,6.02,-0.84530009,-1.02821156,-18.41346042,-28.79892982,-41.36722608,-49.08435434,4795562.582900011,0.0,7088793.63,,2022-11-16T19:24:00.000Z
883,19236,Gulf Coin,GULF,gulf-coin,9,2022-03-31T06:38:46.000Z,10000000000.0,114627357.0,10000000000.0,884,298627357.0,12485710.852805333,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.04181033840380985, 'volume_24h': 1444579.94954297, 'volume_change_24h': 12.4089, 'percent_change_1h': 4.26068032, 'percent_change_24h': 2.13027797, 'percent_change_7d': -2.87221482, 'percent_change_30d': -12.89768674, 'percent_change_60d': -25.86878235, 'percent_change_90d': -34.93300094, 'market_cap': 4792608.586504322, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 418103384.04, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.04181033840380985,1444579.94954297,12.4089,4.26068032,2.13027797,-2.87221482,-12.89768674,-25.86878235,-34.93300094,4792608.586504322,0.0,418103384.04,,2022-11-16T19:24:00.000Z
884,372,Bytecoin,BCN,bytecoin-bcn,13,2014-06-17T00:00:00.000Z,184470000000.0,184066828814.058,184066828814.058,885,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 2.576545065759626e-05, 'volume_24h': 31623.32903057, 'volume_change_24h': -2.9593, 'percent_change_1h': -0.28822713, 'percent_change_24h': 2.09298108, 'percent_change_7d': 13.45085405, 'percent_change_30d': 10.55793555, 'percent_change_60d': -27.57967177, 'percent_change_90d': -59.57231759, 'market_cap': 4742564.795508829, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 4752952.68, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",2.576545065759626e-05,31623.32903057,-2.9593,-0.28822713,2.09298108,13.45085405,10.55793555,-27.57967177,-59.57231759,4742564.795508829,0.0,4752952.68,,2022-11-16T19:24:00.000Z
885,15585,GuildFi,GF,guildfi,27,2021-12-05T00:18:20.000Z,1000000000.0,42185071.6265935,1000000000.0,886,132767828.30495626,14860473.568157542,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.11192827176493628, 'volume_24h': 765396.08016142, 'volume_change_24h': -0.4982, 'percent_change_1h': -0.25048053, 'percent_change_24h': -0.63690445, 'percent_change_7d': -20.20523489, 'percent_change_30d': -25.21863411, 'percent_change_60d': -39.29391086, 'percent_change_90d': -51.69493852, 'market_cap': 4721702.161444659, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 111928271.76, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.11192827176493628,765396.08016142,-0.4982,-0.25048053,-0.63690445,-20.20523489,-25.21863411,-39.29391086,-51.69493852,4721702.161444659,0.0,111928271.76,,2022-11-16T19:24:00.000Z
886,17827,NuriFootBall,NRFB,nurifootball,4,2022-02-03T11:32:32.000Z,1000000000.0,201230000.0,999600000.0,887,201630000.0,4672390.160264981,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.023173090116872394, 'volume_24h': 416466.17622488, 'volume_change_24h': 22.0463, 'percent_change_1h': 0.00049876, 'percent_change_24h': 29.06131614, 'percent_change_7d': 131.72604388, 'percent_change_30d': -12.32999101, 'percent_change_60d': -40.59964359, 'percent_change_90d': -44.20510813, 'market_cap': 4663120.924218232, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 23173090.12, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.023173090116872394,416466.17622488,22.0463,0.00049876,29.06131614,131.72604388,-12.32999101,-40.59964359,-44.20510813,4663120.924218232,0.0,23173090.12,,2022-11-16T19:24:00.000Z
887,14304,Gamium,GMM,gamium,23,2021-11-11T03:50:30.000Z,50000000000.0,11657467407.205233,12751496202.946768,888,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.00039940518794564204, 'volume_24h': 178954.02868472, 'volume_change_24h': -53.6274, 'percent_change_1h': -0.02595142, 'percent_change_24h': -0.5172472, 'percent_change_7d': -24.20966675, 'percent_change_30d': -48.82376619, 'percent_change_60d': -51.30476699, 'percent_change_90d': -71.62806897, 'market_cap': 4656052.960745002, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 19970259.4, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.00039940518794564204,178954.02868472,-53.6274,-0.02595142,-0.5172472,-24.20966675,-48.82376619,-51.30476699,-71.62806897,4656052.960745002,0.0,19970259.4,,2022-11-16T19:23:00.000Z
888,6865,Crypton,CRP,utopia,6,2020-09-03T00:00:00.000Z,,7178408.0,7178408.0,889,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.6442798537479779, 'volume_24h': 209332.96663874, 'volume_change_24h': 21.2763, 'percent_change_1h': -0.03049537, 'percent_change_24h': -0.05966723, 'percent_change_7d': 0.73629174, 'percent_change_30d': -6.6337912, 'percent_change_60d': -12.91541731, 'percent_change_90d': 5.55475112, 'market_cap': 4624903.656383315, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 4624903.66, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.6442798537479779,209332.96663874,21.2763,-0.03049537,-0.05966723,0.73629174,-6.6337912,-12.91541731,5.55475112,4624903.656383315,0.0,4624903.66,,2022-11-16T19:24:00.000Z
889,8720,Inverse Finance,INV,inverse-finance,32,2021-03-08T00:00:00.000Z,,93725.63416095,245000.0,890,193905.2598882013,9560706.12745837,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 49.30606902035934, 'volume_24h': 165190.49423574, 'volume_change_24h': -48.2886, 'percent_change_1h': -1.65443054, 'percent_change_24h': -4.25555473, 'percent_change_7d': -10.20033133, 'percent_change_30d': -27.36966348, 'percent_change_60d': -36.54702622, 'percent_change_90d': -56.1551215, 'market_cap': 4621242.586916749, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 12079986.91, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",49.30606902035934,165190.49423574,-48.2886,-1.65443054,-4.25555473,-10.20033133,-27.36966348,-36.54702622,-56.1551215,4621242.586916749,0.0,12079986.91,,2022-11-16T19:24:00.000Z
890,8937,Woonkly Power,WOOP,woonkly-power,19,2021-03-24T00:00:00.000Z,1000000000.0,156732023.47,1000000000.0,891,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.02933665097124574, 'volume_24h': 141881.7205936, 'volume_change_24h': 26.5231, 'percent_change_1h': -1.05052811, 'percent_change_24h': -1.33656621, 'percent_change_7d': 4.48457692, 'percent_change_30d': -17.15263375, 'percent_change_60d': -6.16913853, 'percent_change_90d': -29.52293507, 'market_cap': 4597992.668556485, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 29336650.97, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.02933665097124574,141881.7205936,26.5231,-1.05052811,-1.33656621,4.48457692,-17.15263375,-6.16913853,-29.52293507,4597992.668556485,0.0,29336650.97,,2022-11-16T19:24:00.000Z
891,11750,Buying.com,BUY,buying-com,6,2021-09-07T19:22:55.000Z,1000000000.0,331789518.0,986800000.0,892,368061357.0,5088526.41748384,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.013825212347635398, 'volume_24h': 455507.51513156, 'volume_change_24h': 10.3866, 'percent_change_1h': -0.84333776, 'percent_change_24h': 2.76062716, 'percent_change_7d': 1.26760656, 'percent_change_30d': -2.38212514, 'percent_change_60d': -39.07699144, 'percent_change_90d': -26.46698497, 'market_cap': 4587060.541069597, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 13825212.35, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.013825212347635398,455507.51513156,10.3866,-0.84333776,2.76062716,1.26760656,-2.38212514,-39.07699144,-26.46698497,4587060.541069597,0.0,13825212.35,,2022-11-16T19:24:00.000Z
892,4116,TOKPIE,TKP,tokpie,33,2019-10-11T00:00:00.000Z,100000000.0,28714063.84089998,100000000.0,893,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.1595843185156663, 'volume_24h': 20944.2414221, 'volume_change_24h': -10.4604, 'percent_change_1h': -1.28969557, 'percent_change_24h': -0.67397909, 'percent_change_7d': -2.74319139, 'percent_change_30d': 5.1664058, 'percent_change_60d': -11.70908585, 'percent_change_90d': -11.57270157, 'market_cap': 4582314.309865359, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 15958431.85, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.1595843185156663,20944.2414221,-10.4604,-1.28969557,-0.67397909,-2.74319139,5.1664058,-11.70908585,-11.57270157,4582314.309865359,0.0,15958431.85,,2022-11-16T19:24:00.000Z
893,13632,Genopets,GENE,genopets,22,2021-11-18T07:46:00.000Z,100000000.0,3691275.18692915,100000000.0,894,3500000.0,4338040.546241478,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 1.2394401560689938, 'volume_24h': 638465.11986964, 'volume_change_24h': 43.5683, 'percent_change_1h': -0.16377443, 'percent_change_24h': -3.07503444, 'percent_change_7d': -29.78458945, 'percent_change_30d': -39.34494662, 'percent_change_60d': -70.98123621, 'percent_change_90d': -81.15382377, 'market_cap': 4575114.69378107, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 123944015.61, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",1.2394401560689938,638465.11986964,43.5683,-0.16377443,-3.07503444,-29.78458945,-39.34494662,-70.98123621,-81.15382377,4575114.69378107,0.0,123944015.61,,2022-11-16T19:24:00.000Z
894,1191,Memetic / PepeCoin,MEME,memetic,1,2016-03-14T00:00:00.000Z,,29873822.799461,30241075.249551,895,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.15316292665673711, 'volume_24h': 16112.42299853, 'volume_change_24h': -39.1643, 'percent_change_1h': -0.6365097, 'percent_change_24h': 1.46138987, 'percent_change_7d': 127.07269014, 'percent_change_30d': 169.8584608, 'percent_change_60d': 138.32599122, 'percent_change_90d': 354.56643198, 'market_cap': 4575562.130390206, 'market_cap_dominance': 0.0006, 'fully_diluted_market_cap': 4631811.59, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.15316292665673711,16112.42299853,-39.1643,-0.6365097,1.46138987,127.07269014,169.8584608,138.32599122,354.56643198,4575562.130390206,0.0006,4631811.59,,2022-11-16T19:24:00.000Z
895,789,Nexus,NXS,nexus,4,2015-01-25T00:00:00.000Z,78000000.0,74084647.299735,74084647.299735,896,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.06123216141126021, 'volume_24h': 1402.61470473, 'volume_change_24h': -59.0591, 'percent_change_1h': -0.59446042, 'percent_change_24h': -7.21155813, 'percent_change_7d': 0.86681997, 'percent_change_30d': 13.33790803, 'percent_change_60d': 5.46403322, 'percent_change_90d': 15.28158259, 'market_cap': 4536363.081553656, 'market_cap_dominance': 0.0005, 'fully_diluted_market_cap': 4776108.59, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.06123216141126021,1402.61470473,-59.0591,-0.59446042,-7.21155813,0.86681997,13.33790803,5.46403322,15.28158259,4536363.081553656,0.0005,4776108.59,,2022-11-16T19:24:00.000Z
896,2341,SwftCoin,SWFTC,swftcoin,36,2018-01-04T00:00:00.000Z,10000000000.0,4004999999.0,10000000000.0,897,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.001124081564440394, 'volume_24h': 803697.61340987, 'volume_change_24h': -22.5869, 'percent_change_1h': -0.31800898, 'percent_change_24h': -1.80699501, 'percent_change_7d': 3.50216528, 'percent_change_30d': -22.86849299, 'percent_change_60d': -32.43320784, 'percent_change_90d': -42.69112427, 'market_cap': 4501946.664459697, 'market_cap_dominance': 0.0005, 'fully_diluted_market_cap': 11240815.64, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.001124081564440394,803697.61340987,-22.5869,-0.31800898,-1.80699501,3.50216528,-22.86849299,-32.43320784,-42.69112427,4501946.664459697,0.0005,11240815.64,,2022-11-16T19:24:00.000Z
897,9071,Chainge,CHNG,chainge,7,2021-04-01T00:00:00.000Z,814670050.0,110046435.0,570761920.0,898,330147459.69326097,13466847.014821034,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.04079040022701687, 'volume_24h': 663974.1417112, 'volume_change_24h': -13.8564, 'percent_change_1h': -0.39475406, 'percent_change_24h': -0.24101239, 'percent_change_7d': -9.08920848, 'percent_change_30d': 3.00130195, 'percent_change_60d': -1.51236893, 'percent_change_90d': -16.69611794, 'market_cap': 4488838.127206397, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 33230717.39, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.04079040022701687,663974.1417112,-13.8564,-0.39475406,-0.24101239,-9.08920848,3.00130195,-1.51236893,-16.69611794,4488838.127206397,0.0,33230717.39,,2022-11-16T19:24:00.000Z
898,2576,Tokenomy,TEN,tokenomy,5,2018-03-10T00:00:00.000Z,,200000000.0,200000000.0,899,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.022415900650500004, 'volume_24h': 3673.48128317, 'volume_change_24h': 27.382, 'percent_change_1h': 0.02449043, 'percent_change_24h': -2.46132105, 'percent_change_7d': -2.3952085, 'percent_change_30d': -7.37629367, 'percent_change_60d': -11.0527574, 'percent_change_90d': -21.03747608, 'market_cap': 4483180.130100001, 'market_cap_dominance': 0.0005, 'fully_diluted_market_cap': 4483180.13, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.022415900650500004,3673.48128317,27.382,0.02449043,-2.46132105,-2.3952085,-7.37629367,-11.0527574,-21.03747608,4483180.130100001,0.0005,4483180.13,,2022-11-16T19:24:00.000Z
899,1503,Jupiter,JUP,jupiter,13,2017-01-12T00:00:00.000Z,1000000000.0,1000000000.0,1000000000.0,900,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.004472532509900425, 'volume_24h': 1402142.04170027, 'volume_change_24h': 235.593, 'percent_change_1h': -1.36689692, 'percent_change_24h': -3.60024696, 'percent_change_7d': -0.14039053, 'percent_change_30d': -33.42954213, 'percent_change_60d': -48.50956004, 'percent_change_90d': -63.12616529, 'market_cap': 4472532.509900426, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 4472532.51, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.004472532509900425,1402142.04170027,235.593,-1.36689692,-3.60024696,-0.14039053,-33.42954213,-48.50956004,-63.12616529,4472532.509900426,0.0,4472532.51,,2022-11-16T19:24:00.000Z
900,9176,RocketX exchange,RVF,rocket-vault-rocketx,10,2021-04-13T00:00:00.000Z,99400000.0,64225493.0,99400000.0,901,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.06974402502893588, 'volume_24h': 125086.10257049, 'volume_change_24h': -66.1422, 'percent_change_1h': 0.59600783, 'percent_change_24h': -0.41124777, 'percent_change_7d': 60.21520706, 'percent_change_30d': 72.60833721, 'percent_change_60d': 74.81935534, 'percent_change_90d': 36.48318555, 'market_cap': 4479344.391287746, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 6932556.09, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.06974402502893588,125086.10257049,-66.1422,0.59600783,-0.41124777,60.21520706,72.60833721,74.81935534,36.48318555,4479344.391287746,0.0,6932556.09,,2022-11-16T19:24:00.000Z
901,3617,ILCOIN,ILC,ilcoin,16,2018-11-26T00:00:00.000Z,2500000000.0,907899103.1241031,1861595523.1886811,902,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.004913123310173126, 'volume_24h': 2929.89289783, 'volume_change_24h': -24.6882, 'percent_change_1h': -3.24735538, 'percent_change_24h': -6.71784739, 'percent_change_7d': 42.58836156, 'percent_change_30d': 11.93303201, 'percent_change_60d': 5.0202882, 'percent_change_90d': -15.21441732, 'market_cap': 4460620.246844306, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 12282808.28, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.004913123310173126,2929.89289783,-24.6882,-3.24735538,-6.71784739,42.58836156,11.93303201,5.0202882,-15.21441732,4460620.246844306,0.0,12282808.28,,2022-11-16T19:24:00.000Z
902,4167,Bitrue Coin,BTR,bitrue-coin,22,2019-07-25T00:00:00.000Z,,131421228.34840733,801307097.3484074,903,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.033915199485909535, 'volume_24h': 4294012.69696465, 'volume_change_24h': -7.7768, 'percent_change_1h': 3.09854864, 'percent_change_24h': 1.32842097, 'percent_change_7d': -20.11172089, 'percent_change_30d': -32.53844116, 'percent_change_60d': -31.64419004, 'percent_change_90d': -46.30004966, 'market_cap': 4457177.176119504, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 27176490.06, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.033915199485909535,4294012.69696465,-7.7768,3.09854864,1.32842097,-20.11172089,-32.53844116,-31.64419004,-46.30004966,4457177.176119504,0.0,27176490.06,,2022-11-16T19:24:00.000Z
903,6554,GamerCoin,GHX,gamercoin,7,2020-08-12T00:00:00.000Z,880000000.0,463372501.0084433,808000000.0,904,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.00954562856957477, 'volume_24h': 57997.18231302, 'volume_change_24h': -36.6097, 'percent_change_1h': -1.10503365, 'percent_change_24h': -3.5858486, 'percent_change_7d': -19.42402098, 'percent_change_30d': -41.82659621, 'percent_change_60d': -50.02562437, 'percent_change_90d': -61.79801309, 'market_cap': 4423181.78398151, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 8400153.14, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.00954562856957477,57997.18231302,-36.6097,-1.10503365,-3.5858486,-19.42402098,-41.82659621,-50.02562437,-61.79801309,4423181.78398151,0.0,8400153.14,,2022-11-16T19:24:00.000Z
